file_path,file_name,label,subset
bee/167938125_4a419ac36f_m.jpg,167938125_4a419ac36f_m.jpg,bee,train
other_insect/insect_image_585.jpg,insect_image_585.jpg,other_insect,train
other_insect/3983235281_e6b342899f_w.jpg,3983235281_e6b342899f_w.jpg,other_insect,train
other_insect/insect_image_371.jpg,insect_image_371.jpg,other_insect,train
other_noinsect/food_image_478.jpg,food_image_478.jpg,other_noinsect,train
bee/bee_image_417.jpg,bee_image_417.jpg,bee,train
other_noinsect/food_image_570.jpg,food_image_570.jpg,other_noinsect,train
wasp/415940433_b8e1a85d04_m.jpg,415940433_b8e1a85d04_m.jpg,wasp,train
other_insect/insect_image_374.jpg,insect_image_374.jpg,other_insect,train
other_noinsect/509698.jpg,509698.jpg,other_noinsect,train
other_noinsect/food_image_156.jpg,food_image_156.jpg,other_noinsect,train
other_noinsect/countryside_image_133.jpg,countryside_image_133.jpg,other_noinsect,train
other_insect/28351706347_64068f21d2_n.jpg,28351706347_64068f21d2_n.jpg,other_insect,train
wasp/4933184792_50c62b5b2d_m.jpg,4933184792_50c62b5b2d_m.jpg,wasp,train
bee/bee_image_429.jpg,bee_image_429.jpg,bee,train
other_noinsect/534829.jpg,534829.jpg,other_noinsect,train
bee/14359868615_da607ccd68_m.jpg,14359868615_da607ccd68_m.jpg,bee,train
other_insect/29457409588_d0852a2bd0_w.jpg,29457409588_d0852a2bd0_w.jpg,other_insect,train
wasp/wasp_image_298.jpg,wasp_image_298.jpg,wasp,train
other_noinsect/countryside_image_136.jpg,countryside_image_136.jpg,other_noinsect,train
wasp/F00200.jpg,F00200.jpg,wasp,train
other_insect/34578522436_10af47b5cc_n.jpg,34578522436_10af47b5cc_n.jpg,other_insect,train
wasp/2486467760_b2ec4299fc_m.jpg,2486467760_b2ec4299fc_m.jpg,wasp,train
bee/17792621746_9d249e0275_n.jpg,17792621746_9d249e0275_n.jpg,bee,train
bee/22536803594_aec751ede3_m.jpg,22536803594_aec751ede3_m.jpg,bee,train
wasp/9931084766_dc102cb2d4_m.jpg,9931084766_dc102cb2d4_m.jpg,wasp,train
bee/bee_image_457.jpg,bee_image_457.jpg,bee,train
other_insect/insect_image_419.jpg,insect_image_419.jpg,other_insect,train
other_insect/42628880560_7c14311d75_n.jpg,42628880560_7c14311d75_n.jpg,other_insect,train
other_noinsect/564281.jpg,564281.jpg,other_noinsect,train
bee/3096286063_15da43a333_n.jpg,3096286063_15da43a333_n.jpg,bee,train
wasp/wasp_image_176.jpg,wasp_image_176.jpg,wasp,train
other_noinsect/countryside_image_109.jpg,countryside_image_109.jpg,other_noinsect,train
other_insect/insect_image_333.jpg,insect_image_333.jpg,other_insect,train
other_insect/insect_image_92.jpg,insect_image_92.jpg,other_insect,train
other_insect/5054986348_403fe5523b_n.jpg,5054986348_403fe5523b_n.jpg,other_insect,train
other_noinsect/543836.jpg,543836.jpg,other_noinsect,train
other_noinsect/flower_image_295.jpg,flower_image_295.jpg,other_noinsect,train
other_insect/39820163340_3441500bbc_n.jpg,39820163340_3441500bbc_n.jpg,other_insect,train
bee/4789519093_2673d11ba9_m.jpg,4789519093_2673d11ba9_m.jpg,bee,train
other_noinsect/countryside_image_599.jpg,countryside_image_599.jpg,other_noinsect,train
other_insect/2558210289_923bcacaa1_n.jpg,2558210289_923bcacaa1_n.jpg,other_insect,train
other_noinsect/countryside_image_23.jpg,countryside_image_23.jpg,other_noinsect,train
other_noinsect/food_image_347.jpg,food_image_347.jpg,other_noinsect,train
bee/9382484433_cd1ba520f3_n.jpg,9382484433_cd1ba520f3_n.jpg,bee,train
other_noinsect/flower_image_247.jpg,flower_image_247.jpg,other_noinsect,train
wasp/48656045531_5d84a54b53_n.jpg,48656045531_5d84a54b53_n.jpg,wasp,train
wasp/3296514539_d5d2d5fc8c_n.jpg,3296514539_d5d2d5fc8c_n.jpg,wasp,train
wasp/16668144521_d7335bc6d2_n.jpg,16668144521_d7335bc6d2_n.jpg,wasp,train
wasp/W00077.jpg,W00077.jpg,wasp,train
wasp/41363006140_384d74af56_n.jpg,41363006140_384d74af56_n.jpg,wasp,train
other_insect/insect_image_548.jpg,insect_image_548.jpg,other_insect,train
other_noinsect/food_image_243.jpg,food_image_243.jpg,other_noinsect,train
wasp/28925477533_1c7feaba35_n.jpg,28925477533_1c7feaba35_n.jpg,wasp,train
bee/4974498175_4f30cc1a4b_n.jpg,4974498175_4f30cc1a4b_n.jpg,bee,train
wasp/wasp_image_109.jpg,wasp_image_109.jpg,wasp,train
other_insect/13820590445_3019084cdc_m.jpg,13820590445_3019084cdc_m.jpg,other_insect,train
other_noinsect/540384.jpg,540384.jpg,other_noinsect,train
other_insect/4613615802_2cf3150a5d_n.jpg,4613615802_2cf3150a5d_n.jpg,other_insect,train
other_noinsect/531096.jpg,531096.jpg,other_noinsect,train
other_noinsect/505213.jpg,505213.jpg,other_noinsect,train
other_noinsect/514915.jpg,514915.jpg,other_noinsect,train
other_insect/19843002138_2cfd48ebcd_n.jpg,19843002138_2cfd48ebcd_n.jpg,other_insect,train
other_noinsect/food_image_63.jpg,food_image_63.jpg,other_noinsect,train
bee/9418922690_83503bdfe2_w.jpg,9418922690_83503bdfe2_w.jpg,bee,train
bee/29538486764_d2356e5a17_w.jpg,29538486764_d2356e5a17_w.jpg,bee,train
wasp/14251261488_c15443b056_m.jpg,14251261488_c15443b056_m.jpg,wasp,train
wasp/19828231942_e12e626239_w.jpg,19828231942_e12e626239_w.jpg,wasp,train
other_insect/4673339334_58416b80a7_m.jpg,4673339334_58416b80a7_m.jpg,other_insect,train
other_noinsect/flower_image_193.jpg,flower_image_193.jpg,other_noinsect,train
other_insect/4631540752_1f714ed096_n.jpg,4631540752_1f714ed096_n.jpg,other_insect,train
other_noinsect/560472.jpg,560472.jpg,other_noinsect,train
other_insect/4618713315_9a0c8870ce_n.jpg,4618713315_9a0c8870ce_n.jpg,other_insect,train
bee/bee_image_431.jpg,bee_image_431.jpg,bee,train
bee/5453022929_3979398d52_m.jpg,5453022929_3979398d52_m.jpg,bee,train
other_noinsect/animal_image_294.jpg,animal_image_294.jpg,other_noinsect,train
other_insect/insect_image_147.jpg,insect_image_147.jpg,other_insect,train
wasp/8635282758_9542a9fb54_m.jpg,8635282758_9542a9fb54_m.jpg,wasp,train
bee/6153527479_f977cc23c7_n.jpg,6153527479_f977cc23c7_n.jpg,bee,train
bee/943517788_4b0f3eb96b_n.jpg,943517788_4b0f3eb96b_n.jpg,bee,train
other_insect/5617749372_16ceb9d6f9_m.jpg,5617749372_16ceb9d6f9_m.jpg,other_insect,train
bee/9528348189_6a84849277_m.jpg,9528348189_6a84849277_m.jpg,bee,train
other_noinsect/flower_image_277.jpg,flower_image_277.jpg,other_noinsect,train
wasp/48702954252_e2f40e7dc8_n.jpg,48702954252_e2f40e7dc8_n.jpg,wasp,train
bee/4800233058_eb4de81588_m.jpg,4800233058_eb4de81588_m.jpg,bee,train
other_noinsect/animal_image_311.jpg,animal_image_311.jpg,other_noinsect,train
wasp/F00391.jpg,F00391.jpg,wasp,train
bee/bee_image_393.jpg,bee_image_393.jpg,bee,train
wasp/9136710024_c829e54a97_m.jpg,9136710024_c829e54a97_m.jpg,wasp,train
other_insect/208466179_cff873e7ed_w.jpg,208466179_cff873e7ed_w.jpg,other_insect,train
wasp/198504662_dbec1f0b71_n.jpg,198504662_dbec1f0b71_n.jpg,wasp,train
wasp/F00089.jpg,F00089.jpg,wasp,train
bee/2497034503_5d8a4f6ac9_n.jpg,2497034503_5d8a4f6ac9_n.jpg,bee,train
wasp/G00275.jpg,G00275.jpg,wasp,train
other_insect/7486863936_6edb2f936c_n.jpg,7486863936_6edb2f936c_n.jpg,other_insect,train
bee/4752666826_89b7321d17_m.jpg,4752666826_89b7321d17_m.jpg,bee,train
bee/239582753_1592545fe4_m.jpg,239582753_1592545fe4_m.jpg,bee,train
bee/43059905292_a6ab67fa2b_w.jpg,43059905292_a6ab67fa2b_w.jpg,bee,train
other_insect/14771054703_a492386296_m.jpg,14771054703_a492386296_m.jpg,other_insect,train
other_noinsect/539296.jpg,539296.jpg,other_noinsect,train
other_noinsect/flower_image_274.jpg,flower_image_274.jpg,other_noinsect,train
bee/28468979718_89aa87ff34_w.jpg,28468979718_89aa87ff34_w.jpg,bee,train
other_insect/3893821954_84cb7d8126_n.jpg,3893821954_84cb7d8126_n.jpg,other_insect,train
other_insect/4908649165_442dc88dc3_n.jpg,4908649165_442dc88dc3_n.jpg,other_insect,train
bee/4751999769_5cbe581e89_n.jpg,4751999769_5cbe581e89_n.jpg,bee,train
other_noinsect/500507.jpg,500507.jpg,other_noinsect,train
other_noinsect/512118.jpg,512118.jpg,other_noinsect,train
wasp/25841455630_5fe68ffeed_w.jpg,25841455630_5fe68ffeed_w.jpg,wasp,train
wasp/wasp_image_175.jpg,wasp_image_175.jpg,wasp,train
wasp/wasp_image_405.jpg,wasp_image_405.jpg,wasp,train
bee/42464521304_d5a50bfe4a_m.jpg,42464521304_d5a50bfe4a_m.jpg,bee,train
bee/NP6534-85r.jpg,NP6534-85r.jpg,bee,train
other_noinsect/animal_image_267.jpg,animal_image_267.jpg,other_noinsect,train
wasp/3531891301_58af6051c4_n.jpg,3531891301_58af6051c4_n.jpg,wasp,train
bee/7805853814_ff29e1bfd8_w.jpg,7805853814_ff29e1bfd8_w.jpg,bee,train
bee/7135791111_588906fbbb_m.jpg,7135791111_588906fbbb_m.jpg,bee,train
wasp/72955155_4f3a8974c1_n.jpg,72955155_4f3a8974c1_n.jpg,wasp,train
other_insect/38643513662_e595ce1e37_m.jpg,38643513662_e595ce1e37_m.jpg,other_insect,train
other_noinsect/animal_image_534.jpg,animal_image_534.jpg,other_noinsect,train
wasp/J00040.jpg,J00040.jpg,wasp,train
wasp/wasp_image_271.jpg,wasp_image_271.jpg,wasp,train
other_noinsect/countryside_image_196.jpg,countryside_image_196.jpg,other_noinsect,train
other_noinsect/flower_image_275.jpg,flower_image_275.jpg,other_noinsect,train
other_insect/44685177785_170c31b52b_w.jpg,44685177785_170c31b52b_w.jpg,other_insect,train
bee/bee_image_204.jpg,bee_image_204.jpg,bee,train
wasp/H00178.jpg,H00178.jpg,wasp,train
other_noinsect/538270.jpg,538270.jpg,other_noinsect,train
wasp/4256517198_3658aabb1d_m.jpg,4256517198_3658aabb1d_m.jpg,wasp,train
other_noinsect/countryside_image_298.jpg,countryside_image_298.jpg,other_noinsect,train
wasp/27508448701_13bef6a63c_n.jpg,27508448701_13bef6a63c_n.jpg,wasp,train
other_insect/50191820971_9a98a5d897_n.jpg,50191820971_9a98a5d897_n.jpg,other_insect,train
other_noinsect/countryside_image_524.jpg,countryside_image_524.jpg,other_noinsect,train
wasp/wasp_image_286.jpg,wasp_image_286.jpg,wasp,train
other_noinsect/564483.jpg,564483.jpg,other_noinsect,train
other_insect/6040249655_c5977ff2f8_n.jpg,6040249655_c5977ff2f8_n.jpg,other_insect,train
bee/bee_image_241.jpg,bee_image_241.jpg,bee,train
other_noinsect/animal_image_357.jpg,animal_image_357.jpg,other_noinsect,train
other_noinsect/countryside_image_107.jpg,countryside_image_107.jpg,other_noinsect,train
wasp/5985705408_928bf6a184_n.jpg,5985705408_928bf6a184_n.jpg,wasp,train
other_insect/21217497358_90012b3dde_m.jpg,21217497358_90012b3dde_m.jpg,other_insect,train
wasp/27802682820_8bd5e594dd_n.jpg,27802682820_8bd5e594dd_n.jpg,wasp,train
wasp/F00412.jpg,F00412.jpg,wasp,train
other_noinsect/flower_image_406.jpg,flower_image_406.jpg,other_noinsect,train
bee/24725293_12aa0db9c7_m.jpg,24725293_12aa0db9c7_m.jpg,bee,train
other_noinsect/animal_image_477.jpg,animal_image_477.jpg,other_noinsect,train
wasp/5546595485_2641de7c16_n.jpg,5546595485_2641de7c16_n.jpg,wasp,train
wasp/3508299520_a710eac962_n.jpg,3508299520_a710eac962_n.jpg,wasp,train
other_noinsect/521914.jpg,521914.jpg,other_noinsect,train
other_noinsect/food_image_218.jpg,food_image_218.jpg,other_noinsect,train
other_insect/3183538971_45080365d6_m.jpg,3183538971_45080365d6_m.jpg,other_insect,train
other_noinsect/566027.jpg,566027.jpg,other_noinsect,train
wasp/W00386.jpg,W00386.jpg,wasp,train
other_noinsect/countryside_image_245.jpg,countryside_image_245.jpg,other_noinsect,train
wasp/2527917522_403e809552_m.jpg,2527917522_403e809552_m.jpg,wasp,train
wasp/J00329.jpg,J00329.jpg,wasp,train
other_noinsect/animal_image_386.jpg,animal_image_386.jpg,other_noinsect,train
bee/21041075712_6d1d2fd99c_m.jpg,21041075712_6d1d2fd99c_m.jpg,bee,train
bee/bee_image_531.jpg,bee_image_531.jpg,bee,train
other_insect/5375748936_3e27a76411_n.jpg,5375748936_3e27a76411_n.jpg,other_insect,train
bee/18895236291_1f6a8354f8_n.jpg,18895236291_1f6a8354f8_n.jpg,bee,train
wasp/I00123.jpg,I00123.jpg,wasp,train
other_noinsect/countryside_image_338.jpg,countryside_image_338.jpg,other_noinsect,train
wasp/wasp_image_111.jpg,wasp_image_111.jpg,wasp,train
wasp/J00252.jpg,J00252.jpg,wasp,train
wasp/37726332_ab4cb5a818_n.jpg,37726332_ab4cb5a818_n.jpg,wasp,train
wasp/201189314_e85df9569a_n.jpg,201189314_e85df9569a_n.jpg,wasp,train
bee/8905041215_6650b69f2d_n.jpg,8905041215_6650b69f2d_n.jpg,bee,train
bee/8731352059_e2933e878e_n.jpg,8731352059_e2933e878e_n.jpg,bee,train
other_noinsect/flower_image_529.jpg,flower_image_529.jpg,other_noinsect,train
other_noinsect/animal_image_187.jpg,animal_image_187.jpg,other_noinsect,train
other_noinsect/countryside_image_454.jpg,countryside_image_454.jpg,other_noinsect,train
bee/17328636152_0a529cab4f_n.jpg,17328636152_0a529cab4f_n.jpg,bee,train
other_insect/41041851382_4f434bbb25_n.jpg,41041851382_4f434bbb25_n.jpg,other_insect,train
other_insect/6958600278_1e1cdc95d0_n.jpg,6958600278_1e1cdc95d0_n.jpg,other_insect,train
other_insect/insect_image_551.jpg,insect_image_551.jpg,other_insect,train
other_noinsect/flower_image_478.jpg,flower_image_478.jpg,other_noinsect,train
other_noinsect/countryside_image_73.jpg,countryside_image_73.jpg,other_noinsect,train
other_insect/insect_image_478.jpg,insect_image_478.jpg,other_insect,train
bee/36414501964_d19e7c97b9_m.jpg,36414501964_d19e7c97b9_m.jpg,bee,train
other_insect/7746159926_3dd6848f76_n.jpg,7746159926_3dd6848f76_n.jpg,other_insect,train
bee/bee_image_284.jpg,bee_image_284.jpg,bee,train
other_noinsect/flower_image_359.jpg,flower_image_359.jpg,other_noinsect,train
bee/35145552965_505419ea24_m.jpg,35145552965_505419ea24_m.jpg,bee,train
wasp/wasp_image_316.jpg,wasp_image_316.jpg,wasp,train
other_insect/8648289158_05a7928ce9_w.jpg,8648289158_05a7928ce9_w.jpg,other_insect,train
wasp/G00074.jpg,G00074.jpg,wasp,train
bee/28501293935_225a0796e4_m.jpg,28501293935_225a0796e4_m.jpg,bee,train
bee/14322321214_77d4844b56_n.jpg,14322321214_77d4844b56_n.jpg,bee,train
other_noinsect/food_image_154.jpg,food_image_154.jpg,other_noinsect,train
other_insect/40623099363_defe6fe03f_n.jpg,40623099363_defe6fe03f_n.jpg,other_insect,train
other_noinsect/flower_image_147.jpg,flower_image_147.jpg,other_noinsect,train
bee/5522471587_1a22e76c28_w.jpg,5522471587_1a22e76c28_w.jpg,bee,train
wasp/15055623488_7f2ec6a8aa_m.jpg,15055623488_7f2ec6a8aa_m.jpg,wasp,train
other_insect/31809739301_aff89f9e8c_m.jpg,31809739301_aff89f9e8c_m.jpg,other_insect,train
other_insect/37955132995_847854d245_m.jpg,37955132995_847854d245_m.jpg,other_insect,train
other_insect/20016097938_5dec37f93c_n.jpg,20016097938_5dec37f93c_n.jpg,other_insect,train
other_noinsect/flower_image_565.jpg,flower_image_565.jpg,other_noinsect,train
other_noinsect/flower_image_371.jpg,flower_image_371.jpg,other_noinsect,train
bee/10242298546_aac12f5223_n.jpg,10242298546_aac12f5223_n.jpg,bee,train
bee/818774894_405c8e8665_n.jpg,818774894_405c8e8665_n.jpg,bee,train
other_insect/44117592641_3e48ed61ef_n.jpg,44117592641_3e48ed61ef_n.jpg,other_insect,train
wasp/F00072.jpg,F00072.jpg,wasp,train
bee/169700192_e45c1576d7_n.jpg,169700192_e45c1576d7_n.jpg,bee,train
wasp/26576657996_c384bf9198_w.jpg,26576657996_c384bf9198_w.jpg,wasp,train
other_noinsect/576855.jpg,576855.jpg,other_noinsect,train
other_insect/insect_image_185.jpg,insect_image_185.jpg,other_insect,train
bee/5765435156_c54c5fe9cb_n.jpg,5765435156_c54c5fe9cb_n.jpg,bee,train
other_insect/44921573185_57780c5aa6_w.jpg,44921573185_57780c5aa6_w.jpg,other_insect,train
other_insect/insect_image_435.jpg,insect_image_435.jpg,other_insect,train
other_noinsect/food_image_233.jpg,food_image_233.jpg,other_noinsect,train
other_insect/2931999170_f4785dd2e5_n.jpg,2931999170_f4785dd2e5_n.jpg,other_insect,train
wasp/7075801405_279112e18d_n.jpg,7075801405_279112e18d_n.jpg,wasp,train
wasp/3932821560_85c1f3936e_n.jpg,3932821560_85c1f3936e_n.jpg,wasp,train
bee/3096286007_ed610c2e56_n.jpg,3096286007_ed610c2e56_n.jpg,bee,train
other_noinsect/countryside_image_513.jpg,countryside_image_513.jpg,other_noinsect,train
other_insect/17004548721_9cf505fb4c_n.jpg,17004548721_9cf505fb4c_n.jpg,other_insect,train
other_insect/7875391442_25ac6fc444_m.jpg,7875391442_25ac6fc444_m.jpg,other_insect,train
wasp/3544475628_83c2f6c3bd_n.jpg,3544475628_83c2f6c3bd_n.jpg,wasp,train
bee/bee_image_405.jpg,bee_image_405.jpg,bee,train
other_insect/41259181632_0d463d7f21_n.jpg,41259181632_0d463d7f21_n.jpg,other_insect,train
other_insect/2594326642_c42a7c4bb0_n.jpg,2594326642_c42a7c4bb0_n.jpg,other_insect,train
other_noinsect/animal_image_466.jpg,animal_image_466.jpg,other_noinsect,train
other_noinsect/flower_image_426.jpg,flower_image_426.jpg,other_noinsect,train
other_noinsect/countryside_image_452.jpg,countryside_image_452.jpg,other_noinsect,train
other_insect/14287794353_74a4904f45_w.jpg,14287794353_74a4904f45_w.jpg,other_insect,train
other_insect/46439305235_7f3390a629_n.jpg,46439305235_7f3390a629_n.jpg,other_insect,train
bee/7284403424_feb06b51e5_n.jpg,7284403424_feb06b51e5_n.jpg,bee,train
bee/bee_image_436.jpg,bee_image_436.jpg,bee,train
bee/40030093572_1b23749c4f_n.jpg,40030093572_1b23749c4f_n.jpg,bee,train
wasp/7191126380_8341821951_n.jpg,7191126380_8341821951_n.jpg,wasp,train
other_noinsect/food_image_576.jpg,food_image_576.jpg,other_noinsect,train
other_noinsect/flower_image_108.jpg,flower_image_108.jpg,other_noinsect,train
other_noinsect/518298.jpg,518298.jpg,other_noinsect,train
other_insect/5745997427_72d6c86165_n.jpg,5745997427_72d6c86165_n.jpg,other_insect,train
bee/3754859913_2806e2f64a_w.jpg,3754859913_2806e2f64a_w.jpg,bee,train
other_noinsect/food_image_393.jpg,food_image_393.jpg,other_noinsect,train
other_insect/15523017588_2e0ca490ee_w.jpg,15523017588_2e0ca490ee_w.jpg,other_insect,train
other_insect/26849008203_9f4a1f5a89_m.jpg,26849008203_9f4a1f5a89_m.jpg,other_insect,train
other_insect/7693066160_00997665a4_n.jpg,7693066160_00997665a4_n.jpg,other_insect,train
other_insect/27466882647_aa1fd896e6_n.jpg,27466882647_aa1fd896e6_n.jpg,other_insect,train
wasp/6104211352_8d79147de6_m.jpg,6104211352_8d79147de6_m.jpg,wasp,train
other_noinsect/535432.jpg,535432.jpg,other_noinsect,train
bee/4868334707_0b085607b4_m.jpg,4868334707_0b085607b4_m.jpg,bee,train
other_noinsect/countryside_image_357.jpg,countryside_image_357.jpg,other_noinsect,train
bee/29034147800_ac99e00b23_n.jpg,29034147800_ac99e00b23_n.jpg,bee,train
wasp/F00122.jpg,F00122.jpg,wasp,train
bee/7888396512_f9190fb428_n.jpg,7888396512_f9190fb428_n.jpg,bee,train
other_noinsect/countryside_image_447.jpg,countryside_image_447.jpg,other_noinsect,train
other_insect/42841697972_dc80b8cd0b_n.jpg,42841697972_dc80b8cd0b_n.jpg,other_insect,train
bee/42813234130_dee92ddb39_n.jpg,42813234130_dee92ddb39_n.jpg,bee,train
other_insect/13957262875_be89353e97_w.jpg,13957262875_be89353e97_w.jpg,other_insect,train
other_noinsect/food_image_14.jpg,food_image_14.jpg,other_noinsect,train
wasp/wasp_image_500.jpg,wasp_image_500.jpg,wasp,train
bee/8072177402_90a693aeda_n.jpg,8072177402_90a693aeda_n.jpg,bee,train
other_noinsect/countryside_image_566.jpg,countryside_image_566.jpg,other_noinsect,train
other_noinsect/animal_image_285.jpg,animal_image_285.jpg,other_noinsect,train
other_noinsect/animal_image_25.jpg,animal_image_25.jpg,other_noinsect,train
other_insect/652847982_298bd6e728_n.jpg,652847982_298bd6e728_n.jpg,other_insect,train
other_insect/4522710333_9f2ff86025_n.jpg,4522710333_9f2ff86025_n.jpg,other_insect,train
other_insect/27012974317_052de15ff1_n.jpg,27012974317_052de15ff1_n.jpg,other_insect,train
bee/34321995811_936875d624_n.jpg,34321995811_936875d624_n.jpg,bee,train
wasp/wasp_image_584.jpg,wasp_image_584.jpg,wasp,train
other_noinsect/food_image_39.jpg,food_image_39.jpg,other_noinsect,train
bee/bee_image_410.jpg,bee_image_410.jpg,bee,train
bee/1297064126_e1ebe8a109_n.jpg,1297064126_e1ebe8a109_n.jpg,bee,train
bee/8012478084_ff5c57a20d_w.jpg,8012478084_ff5c57a20d_w.jpg,bee,train
other_insect/23553869012_7b0755356f_n.jpg,23553869012_7b0755356f_n.jpg,other_insect,train
bee/P4736-54r.jpg,P4736-54r.jpg,bee,train
